"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","PRY","Paraguay","6907","6907: Unglazed ceramic flags and paving, hearth or wall tiles; unglazed ceramic mosaic cubes and the like, whether or not on a backing.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","6911","6911: Tableware, kitchenware, other household articles and toilet articles, of porcelain or china.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","6912","6912: Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7009","7009: Glass mirrors, whether or not framed, including rear-view mirrors.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7020","7020: Other articles of glass.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","7201","7201: Pig iron and spiegeleisen in pigs, blocks or other primary forms.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","7202","7202: Ferro-alloys.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7209","7209: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7210","7210: Flat-rolled products of iron or non-alloy steel, of a width of 600 mm or more, clad, plated or coated.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2016","2016",18,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2017","2017",18,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2018","2018",6,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","7219","7219: Flat-rolled products of stainless steel, of a width of 600 mm or more.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2015","2015",16,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2016","2016",16,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2017","2017",16,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2018","2018",6,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","7304","7304: Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","7314","7314: Cloth (including endless bands), grill, netting and fencing, of iron or steel wire; expanded metal of iron or steel.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7317","7317: Nails, tacks, drawing pins, corrugated nails, staples (other than those of heading 83.05) and similar articles, of iron or steel, whether or not with heads of other material, but excluding such articles with heads of copper.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7319","7319: Sewing needles, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles, for use in the hand, of iron or steel; safety pins and other pins of iron or steel, not elsewhere specified or included.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","7404","7404: Copper waste and scrap.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2016","2016",18,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2017","2017",18,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2018","2018",18,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","7407","7407: Copper bars, rods and profiles.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7409","7409: Copper plates, sheets and strip, of a thickness exceeding 0.15 mm.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7412","7412: Copper tube or pipe fittings (for example, couplings, elbows, sleeves).","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7413","7413: Stranded wire, cables, plaited bands and the like, of copper, not electrically insulated.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2016","2016",18,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2017","2017",18,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2018","2018",18,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","7606","7606: Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","7614","7614: Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2015","2015",18,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2016","2016",18,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2017","2017",18,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2018","2018",18,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2019","2019",6,,
"BRA","Brazil","PRY","Paraguay","7804","7804: Lead plates, sheets, strip and foil; lead powders and flakes.","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2015","2015",3,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2016","2016",3,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8104","8104: Magnesium and articles thereof, including waste and scrap.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2015","2015",16,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2016","2016",16,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2017","2017",16,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2018","2018",6,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2019","2019",19,,
"BRA","Brazil","PRY","Paraguay","8201","8201: Hand tools, the following : spades, shovels, mattocks, picks, hoes, forks and rakes; axes, bill hooks and similar hewing tools; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools of a kind us","2","Method used","2020","2020",19,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2016","2016",4,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2017","2017",4,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2018","2018",4,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2019","2019",4,,
"BRA","Brazil","PRY","Paraguay","8308","8308: Clasps, frames with clasps, buckles, buckle-clasps, hooks, eyes, eyelets and the like, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made up articles; tubular or bifurcated rivets, of base metal; bead","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2016","2016",3,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2017","2017",3,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","8311","8311: Wire, rods, tubes, plates, electrodes and similar products, of base metal or of metal carbides, coated or cored with flux material, of a kind used for soldering, brazing, welding or deposition of metal or of metal carbides; wire and rods, of agglome","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8416","8416: Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8417","8417: Industrial or laboratory furnaces and ovens, including incinerators, non-electric.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8418","8418: Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15.","2","Method used","2017","2017",5,,
