year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,cif_value,fob_value
2023,Paraguay,imported_from,Brazil,852871,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; not designed to incorporate a video display or screen",units,455.193,471.195,26242.56,25381.97
2023,Paraguay,imported_from,Brazil,852872,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; incorporating a colour video display or screen",units,0.407,35.0,132.13,124.33
2023,Paraguay,imported_from,Brazil,852873,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; incorporating a monochrome video display or screen",,0.0,3.0,1845.47,1733.6
2023,Paraguay,imported_from,Brazil,852910,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,kg,6414.269,6414.269,244210.57,237725.69
2023,Paraguay,imported_from,Brazil,852990,"Reception and transmission apparatus; for use with the apparatus of heading no. 8524 to 8528, excluding aerials and aerial reflectors",kg,452.233,452.233,91845.34,89497.65
2023,Paraguay,imported_from,Brazil,853010,"Signalling, safety or traffic control equipment; for railways or tramways (excluding those of heading no. 8608)",,0.0,908.0,14450.88,13635.71
2023,Paraguay,imported_from,Brazil,853080,"Signalling, safety or traffic control equipment; for roads, inland waterways, parking facilities, port installations or airfields (excluding those of heading no. 8608)",,0.0,586.92,23108.1,20999.32
2023,Paraguay,imported_from,Brazil,853090,"Signalling apparatus; parts of safety, traffic control equipment for railways, tramways, roads, inland waterways, airfields, parking facilities, port instalments (excluding those of heading no. 8608)",kg,11.0,11.0,99.09,94.6
2023,Paraguay,imported_from,Brazil,853110,"Signalling apparatus; electric, sound or visual, burglar or fire alarms and similar, other than those of heading no. 8512 or 8530",,0.0,2220.272,106242.38,102045.15
2023,Paraguay,imported_from,Brazil,853120,"Signalling apparatus; electric, sound or visual, indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED), excluding those of heading no. 8512 or 8530",,0.0,185.374,19766.76,17091.29
2023,Paraguay,imported_from,Brazil,853180,"Signalling apparatus; electric, sound or visual, apparatus n.e.c. in heading no. 8531, excluding those of heading no. 8512 or 8530",,0.0,5393.37,121948.16,119096.99
2023,Paraguay,imported_from,Brazil,853190,"Signalling apparatus; parts of the electric, sound or visual apparatus of heading no. 8531",kg,50.25,50.25,10123.32,9524.9
2023,Paraguay,imported_from,Brazil,853210,"Electrical capacitors; fixed, designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors)",kg,24703.8,24703.8,544738.94,529588.76
2023,Paraguay,imported_from,Brazil,853221,"Electrical capacitors; fixed, tantalum",kg,63.5,63.5,1192.89,1004.22
2023,Paraguay,imported_from,Brazil,853222,"Electrical capacitors; fixed, aluminium electrolytic",kg,705.783,705.783,18688.6,18020.04
2023,Paraguay,imported_from,Brazil,853223,"Electrical capacitors; fixed, ceramic dielectric, single layer",kg,2.5,2.5,129.49,124.43
2023,Paraguay,imported_from,Brazil,853225,"Electrical capacitors; fixed, dielectric of paper or plastics",kg,7712.58,7712.58,45098.15,44243.4
2023,Paraguay,imported_from,Brazil,853230,Electrical capacitors; variable or adjustable (pre-set) capacitors,kg,9.0,9.0,3666.37,3459.38
