reporter,hs_code,bound_tariff,commodity
Paraguay,900311,35.0,"Frames and mountings for spectacles, goggles or the like, of plastics"
Paraguay,900319,35.0,"Frames and mountings for spectacles, goggles or the like (excl. of plastics)"
Paraguay,900390,35.0,"Parts of frames and mountings for spectacles, goggles or the like, n.e.s."
Paraguay,900410,35.0,Sunglasses
Paraguay,900490,35.0,"Spectacles, goggles and the like, corrective, protective or other (excl. spectacles for testing eyesight, sunglasses, contact lenses, spectacle lenses and frames and mountings for spectacles)"
Paraguay,900510,35.0,Binoculars
Paraguay,900580,35.0,"Monoculars, astronomical and other optical telescopes and other astronomical instruments (excl. binoculars, instruments for radio-astronomy and other instruments or apparatus specified elsewhere)"
Paraguay,900590,35.0,"Parts and accessories, incl. mountings, for binoculars, monoculars, astronomical and other optical telescopes, and other astronomical instruments, n.e.s."
Paraguay,900610,35.0,Cameras of a kind used for preparing printing plates or cylinders
Paraguay,900620,35.0,"Cameras of a kind used for recording documents on microfilm, microfiche or other microforms"
Paraguay,900630,35.0,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological laboratories"
Paraguay,900640,35.0,"Instant print cameras (excl. special cameras of subheading 9006.10, 9006.20 or 9006.30)"
Paraguay,900651,35.0,"Cameras with a through-the-lens viewfinder [single lens reflex ""SLR""] for roll film of a width of <= 35 mm (excl. instant print cameras and special camereas of subheading 9006.10, 9006.20 or 9006.30)"
Paraguay,900652,35.0,"Cameras for roll film of a width of < 35 mm (excl. instant print cameras, single lens reflex ""SLR"" cameras and special cameras of subheading 9006.10, 9006.20 or 9006.30)"
Paraguay,900653,35.0,"Cameras for roll film of a width of 35 mm (excl. instant print cameras, single lens reflex cameras and special cameras of subheading 9006.10, 9006.20 or 9006.30)"
Paraguay,900659,35.0,"Cameras for roll film of a width of > 35 mm or for film in the flat (excl. instant print cameras and special cameras of subheading 9006.10, 9006.20 or 9006.30)"
Paraguay,900661,35.0,Electronic discharge lamp flashlight apparatus for photographic purposes
Paraguay,900662,35.0,"Flashbulbs, flashcubes and the like, for photographic purposes (other than discharge lamps of heading 8539)"
Paraguay,900669,35.0,"Photographic flashlights and flashlight apparatus (excl. with electronic discharge lamps, and flashbulbs, flashcubes and the like)"
Paraguay,900691,35.0,"Parts and accessories for photographic cameras, n.e.s."
Paraguay,900699,35.0,"Parts and accessories for photographic flashlights and flashlight apparatus, n.e.s."
Paraguay,900711,35.0,Cinematographic cameras for film of < 16 mm width or for double-8 mm film
Paraguay,900719,20.0,Cinematographic cameras for film of >= 16 mm width (excl. for double-8 mm film)
Paraguay,900720,27.5,Cinematographic projectors
Paraguay,900791,35.0,"Parts and accessories for cinematographic cameras, n.e.s."
Paraguay,900792,35.0,"Parts and accessories for cinematographic projectors, n.e.s."
Paraguay,900810,35.0,Slide projectors
Paraguay,900820,35.0,"Microfilm, microfiche or other microform readers, whether or not capable of producing copies"
Paraguay,900830,35.0,"Image projectors (excl. slide projectors and microfilm, microfiche or other microform readers)"
Paraguay,900840,35.0,Photographic enlargers and reducers
Paraguay,900890,35.0,"Parts and accessories for image projectors, photographic enlargers and reducers, n.e.s."
Paraguay,900911,35.0,"Electrostatic photocopying apparatus, operating by reproducing the original image directly onto the copy [direct process]"
Paraguay,900912,35.0,"Electrostatic photocopying apparatus, operating by reproducing the original image via an intermediate onto the copy [indirect process]"
Paraguay,900921,35.0,"Photocopying apparatus, incorporating an optical system (excl. electrostatic)"
Paraguay,900922,35.0,Photocopying apparatus of the contact type
Paraguay,900930,35.0,Thermo-copying apparatus (excl. thermo-printers)
Paraguay,900991,35.0,Automatic document feeders for photocopying and thermo-copying apparatus
Paraguay,900992,35.0,Paper feeders for photocopying and thermo-copying apparatus
Paraguay,900993,35.0,Sorters for photocopying and thermo-copying apparatus
Paraguay,900999,35.0,"Parts and accessories for photocopying and thermo-copying apparatus, n.e.s. (excl. automatic document feeders, paper feeders and sorters)"
Paraguay,901010,35.0,Apparatus and equipment for automatically developing photographic or cinematographic film or paper in rolls or for automatically exposing developed film to rolls of photographic paper
Paraguay,901041,35.0,Direct write-on wafer apparatus
Paraguay,901042,35.0,Step and repeat aligners
Paraguay,901049,35.0,Apparatus for the projection or drawing of circuit patterns on sensitised semiconductor materials (excl. direct write-on wafer apparatus and step and repeat aligners)
Paraguay,901050,35.0,"Apparatus and equipment for photographic or cinematographic laboratories, n.e.s.; negatoscopes"
Paraguay,901060,35.0,Projection screens
Paraguay,901090,35.0,"Parts and accessories for apparatus and equipment for photographic or cinematographic laboratories, negatoscopes and projection screens, n.e.s."
Paraguay,901110,35.0,Stereoscopic optical microscopes
Paraguay,901120,35.0,"Optical microscopes, for photomicrography, cinephotomicrography or microprojection (excl. stereoscopic microscopes)"
Paraguay,901180,35.0,"Optical microscopes (excl. for photomicrography, cinephotomicrography or microprojection, stereoscopic microscopes, binocular microscopes for ophthalmology and instruments, appliances and machines of heading 9031)"
Paraguay,901190,35.0,"Parts and accessories for compound optical microscopes, n.e.s."
Paraguay,901210,35.0,"Electron microscopes, proton microscopes and diffraction apparatus"
Paraguay,901290,35.0,"Parts and accessories for electron microscopes, proton microscopes and diffraction apparatus, n.e.s."
Paraguay,901310,35.0,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of chapter 90 or Section XVI, chapters 84 and 85"
Paraguay,901320,35.0,Lasers (excl. laser diodes)
Paraguay,901380,35.0,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified in chapter 90"
Paraguay,901390,35.0,"Parts and accessories for liquid crystal devices ""LCD"", lasers and other appliances and instruments not elsewhere specified in chapter 90, n.e.s."
Paraguay,901410,35.0,Direction finding compasses
Paraguay,901420,35.0,Instruments and appliances for aeronautical or space navigation (excl. compasses and radio navigational equipment)
Paraguay,901480,35.0,"Navigational instruments and apparatus (excl. for aeronautical or space navigation, compasses and radio navigational equipment)"
Paraguay,901490,35.0,"Parts and accessories for compasses and other navigational instruments and appliances, n.e.s."
Paraguay,901510,35.0,Rangefinders
Paraguay,901520,35.0,"Theodolites and tachymeters ""tacheometers"""
Paraguay,901530,35.0,Levels
Paraguay,901540,35.0,Photogrammetrical surveying instruments and appliances
Paraguay,901580,35.0,"Instruments and appliances used in geodesy, topography, hydrography, oceanography, hydrology, meteorology or geophysics (excl. compasses, rangefinders, theodolites, tachymeters ""tacheometers"", levels and photogrammetrical surveying instruments and appliances)"
Paraguay,901590,35.0,"Parts and accessories for instruments and appliances used in geodesy, topography, photogrammetrical surveying, hydrography, oceanography, hydrology, meteorology or geophysics, and for rangefinders, n.e.s."
Paraguay,901600,35.0,"Balances of a sensitivity of 50 mg or better, with or without weights"
Paraguay,901710,35.0,"Drafting tables and machines, whether or not automatic (excl. units for automatic data processing equipment)"
Paraguay,901720,35.0,"Drawing, marking-out and mathematical calculating instruments (excl. drafting tables and machines and calculating machines)"
Paraguay,901730,35.0,"Micrometers, callipers and gauges (excl. gauges without adjustable devices of subheading 9031.80)"
Paraguay,901780,35.0,"Instruments for measuring length, for use in the hand, n.e.s."
Paraguay,901790,35.0,"Parts and accessories for drawing, marking-out or mathematical calculating instruments and instruments for measuring length for use in the hand, n.e.s."
Paraguay,901811,35.0,Electro-cardiographs
Paraguay,901812,15.0,Ultrasonic scanning apparatus
Paraguay,901813,15.0,Magnetic resonance imaging apparatus
Paraguay,901814,15.0,Scintigraphic apparatus
Paraguay,901819,15.0,"Electro-diagnostic apparatus, incl. apparatus for functional exploratory examination or for checking physiological parameters (excl. electro-cardiographs, ultrasonic scanning apparatus, magnetic resonance imaging apparatus and scintigraphic apparatus)"
Paraguay,901820,15.0,"Ultra-violet or infra-red ray apparatus used in medical, surgical, dental or veterinary sciences"
Paraguay,901831,35.0,"Syringes, with or without needles, used in medical, surgical, dental or veterinary sciences"
Paraguay,901832,35.0,"Tubular metal needles and needles for sutures, used in medical, surgical, dental or veterinary sciences"
Paraguay,901839,35.0,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary sciences (excl. syringes, tubular metal needles and needles for sutures)"
Paraguay,901841,35.0,"Dental drill engines, whether or not combined on a single base with other dental equipment"
Paraguay,901849,35.0,"Instruments and appliances used in dental sciences, n.e.s."
Paraguay,901850,35.0,"Ophthalmic instruments and appliances, n.e.s."
Paraguay,901890,15.0,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s."
Paraguay,901910,35.0,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus
Paraguay,901920,35.0,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus"
Paraguay,902000,35.0,"Breathing appliances and gas masks (excl. protective masks having neither mechanical parts nor replaceable filters, and artificial respiration or other therapeutic respiration apparatus)"
Paraguay,902110,35.0,Orthopaedic or fracture appliances
Paraguay,902121,35.0,Artificial teeth
Paraguay,902129,35.0,Dental fittings (excl. artificial teeth)
Paraguay,902131,35.0,Artificial joints for orthopaedic purposes
Paraguay,902139,35.0,Artificial parts of the body (excl. artificial teeth and dental fittings and artificial joints)
Paraguay,902140,35.0,Hearing aids (excl. parts and accessories)
Paraguay,902150,35.0,Pacemakers for stimulating heart muscles (excl. parts and accessories)
Paraguay,902190,35.0,"Articles and appliances, which are worn or carried, or implanted in the body, to compensate for a defect or disability (excl. artificial parts of the body, complete hearing aids and complete pacemakers for stimulating heart muscles)"
Paraguay,902212,15.0,Computer tomography apparatus
Paraguay,902213,15.0,Apparatus based on the use of X-rays for dental uses
Paraguay,902214,15.0,"Apparatus based on the use of X-rays, for medical, surgical or veterinary uses (excl. for dental purposes and computer tomography apparatus)"
Paraguay,902219,15.0,"Apparatus based on the use of X-rays (other than for medical, surgical, dental or veterinary uses)"
Paraguay,902221,35.0,"Apparatus based on the use of alpha, beta or gamma radiations, for medical, surgical, dental or veterinary uses"
Paraguay,902229,35.0,"Apparatus based on the use of alpha, beta or gamma radiations (other than for medical, surgical, dental or veterinary uses)"
Paraguay,902230,35.0,X-ray tubes
Paraguay,902290,15.0,"X-ray generators other than X-ray tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and the like, and general parts and accessories for apparatus of heading 9022, n.e.s."
Paraguay,902300,35.0,"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education or exhibitions, unsuitable for other uses (excl. ground flying trainers of heading 8805, collectors' pieces of heading 9705 and antiques of an age > 100 years of heading 9706)"
Paraguay,902410,35.0,Machines and appliances for testing metals
Paraguay,902480,35.0,Machines and appliances for testing the mechanical properties of materials (excl. metals)
Paraguay,902490,35.0,"Parts and accessories for machines and appliances for testing the mechanical properties of materials, n.e.s."
Paraguay,902511,35.0,"Thermometers, liquid-filled, for direct reading, not combined with other instruments"
Paraguay,902519,35.0,"Thermometers and pyrometers, not combined with other instruments (excl. liquid-filled thermometers for direct reading)"
Paraguay,902580,35.0,"Hydrometers, areometers and similar floating instruments, barometers, hygrometers and psychrometers, whether or not combined with each other or with thermometers"
Paraguay,902590,35.0,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and psychrometers, n.e.s."
Paraguay,902610,35.0,Instruments and apparatus for measuring or checking the flow or level of liquids (excl. meters and regulators)
Paraguay,902620,35.0,Instruments and apparatus for measuring or checking pressure of liquids or gases (excl. regulators)
Paraguay,902680,35.0,"Instruments or apparatus for measuring or checking variables of liquids or gases, n.e.s."
Paraguay,902690,35.0,"Parts and accessories for instruments and apparatus for measuring or checking the flow, level, pressure or other variables of liquids or gases, n.e.s."
Paraguay,902710,20.0,Gas or smoke analysis apparatus
Paraguay,902720,20.0,Chromatographs and electrophoresis instruments
Paraguay,902730,20.0,"Spectrometers, spectrophotometers and spectrographs using optical radiations, such as UV, visible, IR"
Paraguay,902740,20.0,Exposure meters
Paraguay,902750,20.0,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical radiations (excl. spectrometers, spectrophotometers, spectrographs, and gas or smoke analysis apparatus)"
Paraguay,902780,20.0,"Instruments and apparatus for physical or chemical analysis, or for measuring or checking viscosity, porosity, expansion, surface tension or the like, or for measuring or checking quantities of heat, sound or light, n.e.s."
Paraguay,902790,20.0,"Microtomes; parts and accessories of instruments and apparatus for physical or chemical analysis, instruments and apparatus for measuring or checking viscosity, porosity, expansion, surface tension or the like, instruments and apparatus for measuring or checking quantities of heat, sound or light, and of microtomes, n.e.s."
Paraguay,902810,35.0,"Gas meters, incl. calibrating meters therefor"
Paraguay,902820,35.0,"Liquid meters, incl. calibrating meters therefor"
Paraguay,902830,35.0,"Electricity supply or production meters, incl. calibrating meters therefor"
Paraguay,902890,35.0,"Parts and accessories for gas, liquid or electricity supply or production meters, n.e.s."
Paraguay,902910,35.0,"Revolution counters, production counters, taximeters, milometers, pedometers and the like (excl. gas, liquid and electricity meters)"
Paraguay,902920,35.0,"Speed indicators and tachometers, stroboscopes"
Paraguay,902990,35.0,"Parts and accessories for revolution counters, production counters, taximeters, mileometers, pedometers and the like, speed indicators and tachometers, and stroboscopes, n.e.s."
Paraguay,903010,35.0,Instruments and apparatus for measuring or detecting ionizing radiations
Paraguay,903020,20.0,Cathode-ray oscilloscopes and cathode-ray oscillographs
Paraguay,903031,35.0,"Multimeters for voltage, current, resistance or electrical power (excl. recording device)"
Paraguay,903039,35.0,"Instruments and apparatus for measuring or checking voltage, current, resistance or electrical power (excl. recording device, multimeters, and cathode-ray oscilloscopes and oscillographs)"
Paraguay,903040,35.0,"Instruments and apparatus for measuring or checking electrical quantities, specifically for telecommunications, e.g. cross-talk meters, gain measuring instruments, distortion factor meters, psophometers"
Paraguay,903082,35.0,Instruments and apparatus for measuring or checking semiconductor wafers or devices
Paraguay,903083,20.0,"Instruments and appliances for measuring or checking electrical quantities, with recording device (excl. appliances specially designed for telecommunications, cathode-ray oscillographs and apparatus for measuring or checking semiconductor wafers or devices)"
Paraguay,903089,35.0,"Instruments and apparatus for measuring or checking electrical quantities, n.e.s. (excl. recording device)"
Paraguay,903090,35.0,"Parts and accessories for instruments and apparatus for measuring or checking electrical quantities or for detecting ionizing radiations, n.e.s."
Paraguay,903110,35.0,Machines for balancing mechanical parts
Paraguay,903120,35.0,"Test benches for motors, generators, pumps, etc."
Paraguay,903130,35.0,Profile projectors
Paraguay,903141,35.0,Optical instruments and appliances for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices
Paraguay,903149,35.0,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified or included in chapter 90"
Paraguay,903180,35.0,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in chapter 90 (excl. optical)"
Paraguay,903190,35.0,"Parts and accessories for instruments, appliances and machines for measuring and checking, n.e.s."
Paraguay,903210,35.0,Thermostats
Paraguay,903220,35.0,"Manostats (excl. taps, cocks and valves of heading 8481)"
Paraguay,903281,35.0,"Hydraulic or pneumatic regulating or controlling instruments and apparatus (excl. manostats and taps, cocks and valves of heading 8481)"
Paraguay,903289,35.0,"Regulating or controlling instruments and apparatus (excl. hydraulic or pneumatic, manostats, thermostats, and taps, cocks and valves of heading 8481)"
Paraguay,903290,35.0,"Parts and accessories for regulating or controlling instruments and apparatus, n.e.s."
Paraguay,903300,35.0,"Parts and accessories for machines, appliances, instruments or other apparatus in chapter 90, specified neither in this chapter nor elsewhere"
Paraguay,910111,25.0,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, electrically operated, with mechanical display only (excl. with backs made of steel)"
Paraguay,910112,25.0,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, electrically operated, with opto-electronic display only (excl. with backs made of steel)"
Paraguay,910119,25.0,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, electrically operated, with combined mechanical and opto-electronic display (excl. with backs made of steel)"
Paraguay,910121,25.0,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, with automatic winding (excl. with backs made of steel)"
Paraguay,910129,25.0,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating a stop-watch facility, with hand winding only (excl. with backs made of steel)"
Paraguay,910191,25.0,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious metal, electrically operated (excl. with backs made of steel and wrist-watches)"
Paraguay,910199,25.0,"Pocket-watches and the like, incl. stop-watches, of precious metal or of metal clad with precious metal, with hand or automatic winding (excl. with backs made of steel and wrist-watches)"
Paraguay,910211,25.0,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with mechanical display only (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910212,25.0,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with opto-electronic display only (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910219,25.0,"Wrist-watches, whether or not incorporating a stop-watch facility, electrically operated, with combined mechanical and opto-electronic display (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910221,25.0,"Wrist-watches, whether or not incorporating a stop-watch facility, with automatic winding (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910229,25.0,"Wrist-watches, whether or not incorporating a stop-watch facility, with hand winding only (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910291,25.0,"Pocket-watches and the like, incl. stop-watches, electrically operated (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910299,25.0,"Pocket-watches and the like, incl. stop-watches, with hand or automatic winding (excl. of precious metal or of metal clad with precious metal)"
Paraguay,910310,35.0,"Clocks with watch movements, electrically operated (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, and instrument panel clocks and the like of heading 9104)"
Paraguay,910390,35.0,"Clocks with watch movements (excl. electrically operated, wrist-watches, pocket-watches and other watches of heading 9101 or 9102, and instrument panel clocks and the like of heading 9104)"
Paraguay,910400,35.0,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, vessels and other vehicles"
Paraguay,910511,35.0,"Alarm clocks, electrically operated"
Paraguay,910519,35.0,Alarm clocks (excl. electrically operated)
Paraguay,910521,35.0,"Wall clocks, electrically operated"
Paraguay,910529,35.0,Wall clocks (excl. electrically operated)
Paraguay,910591,35.0,"Clocks, electrically operated (excl. wrist-watches, pocket-watches and other watches of heading 9101 or 9102, clocks with watch movements of heading 9103, instrument panel clocks and the like of heading 9104, alarm clocks and wall clocks)"
Paraguay,910599,35.0,"Clocks (excl. electrically operated, wrist-watches, pocket-watches and other watches of heading 9101 or 9102, clocks with watch movements of heading 9103, instrument panel clocks and the like of heading 9104, alarm clocks and wall clocks)"
Paraguay,910610,35.0,Time registers and time recorders
Paraguay,910620,35.0,Parking meters
Paraguay,910690,35.0,"Time of day recording apparatus and apparatus for measuring, recording or otherwise indicating intervals of time, with clock or watch movement or with synchronous motor (excl. clocks of heading 9101 to 9105, time registers, time recorders and parking meters)"
Paraguay,910700,35.0,Time switches with clock or watch movement or with synchronous motor
Paraguay,910811,35.0,"Watch movements, complete and assembled, electrically operated, with mechanical display only or with a device to which a mechanical display can be incorporated"
Paraguay,910812,35.0,"Watch movements, complete and assembled, electrically operated, with opto-electronic display only"
Paraguay,910819,35.0,"Watch movements, complete and assembled, electrically operated, with combined opto-electronic and mechanical display, whether or not with dial and hands"
Paraguay,910820,35.0,"Watch movements, complete and assembled, with automatic winding"
Paraguay,910890,35.0,"Watch movements, complete and assembled, with hand winding only"
Paraguay,910911,35.0,"Clock movements of alarm clocks, complete and assembled, electrically operated, for alarm clocks (excl. watch movements)"
Paraguay,910919,35.0,"Clock movements, complete and assembled, electrically operated (excl. alarm clocks and watch movements)"
Paraguay,910990,35.0,"Clock movements, complete and assembled (excl. electrically operated and watch movements)"
Paraguay,911011,35.0,"Complete watch movements, unassembled or partly assembled movement sets"
Paraguay,911012,35.0,"Incomplete watch movements, assembled"
Paraguay,911019,35.0,Rough clock movements
Paraguay,911090,35.0,"Complete, unassembled or partly assembled clock movements or movement sets; incomplete clock movements, assembled (excl. rough clock movements and watch movements)"
Paraguay,911110,35.0,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of precious metal or of metal clad with precious metal"
Paraguay,911120,35.0,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of base metal, whether or not gold- or silver-plated"
Paraguay,911180,35.0,"Cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, of materials other than precious metal, clad with precious metal or base metal"
Paraguay,911190,35.0,"Parts of cases for wrist-watches, pocket-watches and other watches of heading 9101 or 9102, n.e.s."
Paraguay,911220,35.0,"Clock and watch cases (excl. for wrist-watches, pocket-watches and other watches of heading 9101 or 9102)"
Paraguay,911290,35.0,"Parts of clock and watch cases, n.e.s. (excl. for wrist-watches, pocket-watches and other watches of heading 9101 or 9102)"
Paraguay,911310,35.0,"Watch straps, watch bands and watch bracelets, and parts thereof, of precious metal or of metal clad with precious metal, n.e.s."
Paraguay,911320,35.0,"Watch straps, watch bands and watch bracelets, and parts thereof, of base metal, whether or not gold- or silver-plated, n.e.s."
Paraguay,911390,35.0,"Watch straps, watch bands and watch bracelets, and parts thereof, n.e.s."
Paraguay,911410,35.0,"Springs for clocks or watches, incl. hair-springs"
Paraguay,911420,35.0,Jewels for clocks or watches (excl. gems for clock and watch cases)
Paraguay,911430,35.0,Dials for clocks or watches
Paraguay,911440,35.0,Plates and bridges for clocks or watches
Paraguay,911490,35.0,"Clock or watch parts, n.e.s."
Paraguay,920110,35.0,Upright pianos
Paraguay,920120,35.0,Grand pianos
Paraguay,920190,35.0,Harpsichords and other keyboard stringed instruments (excl. pianos)
Paraguay,920210,35.0,Violins and other string instruments
Paraguay,920290,35.0,"Guitars, harps and other string musical instruments (excl. with keyboard and those played with a bow)"
Paraguay,920300,15.0,Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds (excl. string musical instruments)
Paraguay,920410,35.0,Accordions and similar instruments
Paraguay,920420,35.0,Mouth organs
Paraguay,920510,35.0,Brass-wind instruments
Paraguay,920590,35.0,Wind musical instruments (excl. organs and brass-wind instruments)
Paraguay,920600,35.0,"Percussion musical instruments, e.g. drums, xylophones, cymbals, castanets, maracas"
Paraguay,920710,15.0,"Keyboard instruments, the sound of which is produced, or must be amplified, electrically (excl. accordions)"
Paraguay,920790,35.0,"Accordions and musical instruments without keyboards, the sound of which is produced, or must be amplified, electrically"
Paraguay,920810,35.0,Musical boxes
Paraguay,920890,15.0,"Fairground organs, mechanical street organs, mechanical singing birds, musical saws and other musical instruments not falling within any other heading in chapter 92; decoy calls of all kinds; whistles, call horns and other mouth-blown sound signalling instruments"
Paraguay,920910,35.0,"Metronomes, tuning forks and pitch pipes"
Paraguay,920920,35.0,Mechanisms for musical boxes
Paraguay,920930,35.0,Musical instrument strings
Paraguay,920991,35.0,"Parts and accessories for pianos, n.e.s."
Paraguay,920992,35.0,"Parts and accessories for string musical instruments without keyboards, n.e.s. (excl. strings and those for musical instruments, the sound of which is produced, or must be amplified, electrically)"
Paraguay,920993,35.0,"Parts and accessories for keyboard pipe organs, harmoniums and similar keyboard instruments with free metal reeds, n.e.s."
Paraguay,920994,35.0,"Parts and accessories for musical instruments, the sound of which is produced, or must be amplified, electrically, n.e.s."
Paraguay,920999,35.0,"Parts and accessories ""e.g. cards, discs and rolls for mechanical instruments"", for accordions and similar instruments, moth organs, wind musical instruments, musical boxes , fairground organs, mechanical street organs and other musical instruments, n.e.s. (excl. metronomes, tuning forks, pitch pipes, mechanisms for musical boxes, musical instrument strings, and those for pianos, string musical instruments without keyboards, keyboard pipe organs, harmoniums and similar keyboard instruments)"
Paraguay,930111,35.0,"Artillery weapons ""e.g. guns, howitzers and mortars"", self-propelled"
Paraguay,930119,35.0,"Artillery weapons ""e.g. guns, howitzers and mortars"",  not self-propelled"
Paraguay,930120,35.0,Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors
Paraguay,930190,35.0,"Military weapons, incl. sub-machine guns (excl. artillery weapons, rocket launchers, flame-throwers, grenade launchers, torpedo tubes and similar projectors,  revolvers and pistols of heading 9302 and cutting and thrusting weapons of heading 9307)"
Paraguay,930200,35.0,Revolvers and pistols (excl. those of heading 9303 or 9304 and sub-machine guns for military purposes)
Paraguay,930310,35.0,"Muzzle-loading firearms, neither designed nor suitable for projecting cartridges"
Paraguay,930320,35.0,"Sporting, hunting or target-shooting shotguns, with at least one smooth barrel (excl. muzzle-loading firearms and spring, air or gas guns)"
Paraguay,930330,35.0,"Sporting, hunting and target-shooting shotguns with one or more rifled bores (other than spring, air or gas guns)"
Paraguay,930390,35.0,"Firearms and similar devices which operate by the firing of an explosive charge (excl. sporting, hunting or target-shooting rifles, revolvers and pistols of heading 9302 and military weapons)"
Paraguay,930400,35.0,"Spring, air or gas guns and pistols, truncheons and other non-firearms (excl. swords, cutlasses, bayonettes and similar arms of heading 9307)"
Paraguay,930510,35.0,"Parts and accessories for revolvers or pistols, n.e.s."
Paraguay,930521,35.0,"Smooth barrels for sporting, hunting and target-shooting rifles of heading 9303"
Paraguay,930529,35.0,"Parts and accessories for sporting, hunting and target-shooting rifles of heading 9303, n.e.s. (excl. shotgun barrels)"
Paraguay,930591,35.0,"Parts and accessories of military weapons of heading 9301, n.e.s."
Paraguay,930599,35.0,"Parts and accessories for weapons and the like of heading 9303 or 9304, n.e.s. (excl. of shotguns or rifles of heading 9303)"
Paraguay,930610,30.0,"Cartridges for riveting or similar tools or for captive-bolt humane killers and parts thereof, n.e.s."
Paraguay,930621,35.0,Cartridges for smooth-barrelled shotguns
Paraguay,930629,35.0,Parts of cartridges for smooth-barrelled shotguns; lead shot for air rifles and pistols
Paraguay,930630,35.0,"Cartridges and parts thereof for smooth-barrelled shotguns, revolvers and pistols"
Paraguay,930690,35.0,"Bombs, grenades, torpedos, mines, missiles, and other ammunition and projectiles, and parts thereof, n.e.s. (excl. cartridges)"
Paraguay,930700,35.0,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof, and scabbards and sheaths therefor (excl. of precious metal or of metal clad with precious metal, blunt weapons for fencing, hunting knives and daggers, camping knives and other knives of heading 8211, sword belts and the like of leather or textile materials, and sword knots)"
Paraguay,940110,35.0,Seats for aircraft
Paraguay,940120,35.0,Seats for motor vehicles
Paraguay,940130,35.0,"Swivel seats with variable height adjustments (excl. medical, surgical, dental or veterinary, and barbers' chairs)"
Paraguay,940140,35.0,"Seats, convertible into beds (excl. garden seats and camping equipment, and medical, dental or surgical furniture)"
Paraguay,940150,35.0,"Seats of cane, osier, bamboo or similar materials"
Paraguay,940161,35.0,"Upholstered seats, with wooden frames (excl. convertible into beds)"
Paraguay,940169,35.0,"Seats, with wooden frames (excl. upholstered)"
Paraguay,940171,35.0,"Upholstered seats, with metal frames (excl. seats for aircraft or motor vehicles, swivel seats with variable height adjustments and medical, dental or surgical furniture)"
Paraguay,940179,35.0,"Seats, with metal frames (excl. upholstered, swivel seats with variable height adjustments and medical, dental or surgical furniture)"
Paraguay,940180,35.0,"Seats, n.e.s."
Paraguay,940190,35.0,"Parts of seats, n.e.s."
Paraguay,940210,35.0,"Dentists', barbers' or similar chairs having rotating as well as both reclining and elevating movement, and parts thereof, n.e.s."
Paraguay,940290,35.0,"Operating tables, examination tables, and other medical, dental, surgical or veterinary furniture (excl. dentists' or similar chairs, special tables for X-ray examination, and stretchers and litters, incl. trolley-stretchers)"
Paraguay,940310,35.0,Metal furniture for offices (excl. seats)
Paraguay,940320,35.0,"Metal furniture (excl. for offices, seats and medical, surgical, dental or veterinary furniture)"
Paraguay,940330,35.0,Wooden furniture for offices (excl. seats)
Paraguay,940340,35.0,Wooden furniture for kitchens (excl. seats)
Paraguay,940350,35.0,Wooden furniture for bedrooms (excl. seats)
Paraguay,940360,35.0,"Wooden furniture (excl. for offices, kitchens and bedrooms, and seats)"
