reporter,year,hs_code,applied_tariff,commodity
Brazil,2022,640192,35.0,"Waterproof footwear covering the ankle, but not the knee, with outer soles and uppers of rubber or of plastics, the uppers of which are neither fixed to the sole nor assembled by stitching, riveting, nailing, screwing, plugging or similar processes (excl. incorporating a protective metal toecap, orthopaedic footwear, sports and toy footwear)"
Brazil,2022,640199,35.0,"Waterproof footwear covering neither the ankle nor the knee, with outer soles and uppers of rubber or of plastics, the uppers of which are neither fixed to the sole nor assembled by stitching, riveting, nailing, screwing, plugging or similar processes (excl. covering the ankle but not the knee, footwear incorporating a protective metal toecap, orthopaedic footwear, skating boots with ice or roller skates attached and sports and toy footwear)"
Brazil,2022,640212,16.0,"Ski-boots, cross-country ski footwear and snowboard boots, with outer soles and uppers of rubber or plastics (excl. waterproof footwear of heading 6401)"
Brazil,2022,640219,35.0,"Sports footwear with outer soles and uppers of rubber or plastics (excl. waterproof footwear of heading 6401, ski-boots, cross-country ski footwear, snowboard boots and skating boots with ice or roller skates attached)"
Brazil,2022,640220,35.0,"Footwear with outer soles and uppers of rubber or plastics, with upper straps or thongs assembled to the sole by means of plugs (excl. toy footwear)"
Brazil,2022,640291,35.0,"Footwear covering the ankle, with outer soles and uppers of rubber or plastics (excl. waterproof footwear of heading 6401, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640299,35.0,"Footwear with outer soles and uppers of rubber or plastics (excl. covering the ankle or with upper straps or thongs assembled to the sole by means of plugs, waterproof footwear of heading 6401, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640312,16.0,"Ski-boots, cross-country ski footwear and snowboard boots, with outer soles of rubber, plastics, leather or composition leather and uppers of leather"
Brazil,2022,640319,35.0,"Sports footwear, with outer soles of rubber, plastics, leather or composition leather and uppers of leather (excl. ski-boots, cross-country ski footwear, snowboard boots and skating boots with ice or roller skates attached)"
Brazil,2022,640320,35.0,"Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe"
Brazil,2022,640340,35.0,"Footwear, incorporating a protective metal toecap, with outer soles of rubber, plastics, leather or composition leather and uppers of leather (excl. sports footwear and orthopaedic footwear)"
Brazil,2022,640351,35.0,"Footwear with outer soles and uppers of leather, covering the ankle (excl. incorporating a protective metal toecap, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640359,35.0,"Footwear with outer soles and uppers of leather (excl. covering the ankle, incorporating a protective metal toecap, with uppers which consist of leather straps across the instep and around the big toe, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640391,35.0,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather, covering the ankle (excl. incorporating a protective metal toecap, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640399,35.0,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather (excl. covering the ankle, incorporating a protective metal toecap, sports footwear, orthopaedic footwear and toy footwear)"
Brazil,2022,640411,35.0,"Sports footwear, incl. tennis shoes, basketball shoes, gym shoes, training shoes and the like, with outer soles of rubber or plastics and uppers of textile materials"
Brazil,2022,640419,35.0,"Footwear with outer soles of rubber or plastics and uppers of textile materials (excl. sports footwear, incl. tennis shoes, basketball shoes, gym shoes, training shoes and the like, and toy footwear)"
Brazil,2022,640420,35.0,Footwear with outer soles of leather or composition leather and uppers of textile materials (excl. toy footwear)
Brazil,2022,640510,35.0,"Footwear with uppers of leather or composition leather (excl. with outer soles of rubber, plastics, leather or composition leather and uppers of leather, orthopaedic footwear and toy footwear)"
Brazil,2022,640520,35.0,"Footwear with uppers of textile materials (excl. with outer soles of rubber, plastics, leather or composition leather, orthopaedic footwear and toy footwear)"
Brazil,2022,640590,35.0,"Footwear with outer soles of rubber or plastics, with uppers other than rubber, plastics, leather or textile materials; footwear with outer soles of leather or composition leather, with uppers other than leather or textile materials; footwear with outer soles of wood, cork, paperboard, furskin, felt, straw, loofah, etc., with uppers other than leather, composition leather or textile materials, n.e.s."
Brazil,2022,640610,14.4,Uppers and parts thereof (excl. stiffeners and general parts made of asbestos)
Brazil,2022,640620,14.4,"Outer soles and heels, of rubber or plastics"
Brazil,2022,640690,14.4,"Parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, leggings and similar articles, and parts thereof (excl. outer soles and heels of rubber or plastics, uppers and parts thereof other than stiffeners, and general parts made of asbestos)"
Brazil,2022,650100,14.4,"Hat-forms, hat bodies and hoods of felt, neither blocked to shape nor with made brims; plateaux and manchons, incl. slit manchons, of felt"
Brazil,2022,650200,14.4,"Hat-shapes, plaited or made by assembling strips of any material (excl. blocked to shape, with made brims, lined, or trimmed)"
Brazil,2022,650400,16.0,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed (excl. headgear for animals, and toy and carnival headgear)"
Brazil,2022,650500,16.0,"Hats and other headgear, knitted or crocheted, or made up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed; hairnets of any material, whether or not lined or trimmed (excl. headgear for animals, and toy and carnival headgear)"
Brazil,2022,650610,16.0,"Safety headgear, whether or not lined or trimmed"
Brazil,2022,650691,16.0,"Bathing caps, hoods and other headgear, whether or not lined or trimmed, of rubber or plastics (other than safety headgear and headgear having the character of toys or festive articles)"
Brazil,2022,650699,16.0,"Headgear, whether or not lined or trimmed, n.e.s."
Brazil,2022,650700,14.4,"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear (excl. headbands used by sportsmen as sweatbands, knitted or crocheted)"
Brazil,2022,660110,16.0,Garden or similar umbrellas (excl. beach tents)
Brazil,2022,660191,16.0,Umbrellas having a telescopic shaft (excl. toy umbrellas)
Brazil,2022,660199,16.0,"Umbrellas and sun umbrellas, incl. walking-stick umbrellas (excl. umbrellas having a telescopic shaft, garden umbrellas and the like, and toy umbrellas)"
Brazil,2022,660200,16.0,"Walking sticks, seat-sticks, whips, riding-crops and the like (excl. measure walking sticks, crutches, firearm-sticks and sports sticks)"
Brazil,2022,660320,14.4,"Umbrella frames, incl. frames mounted on shafts ""sticks"", for umbrellas and sun umbrellas of heading 6601"
Brazil,2022,660390,14.4,"Parts, trimmings and accessories for umbrellas and sun umbrellas of heading 6601 or for walking sticks, seat-sticks, whips, riding-crops and the like of heading 6602 (excl. umbrella frames, incl. frames mounted on shafts ""sticks"")"
Brazil,2022,670100,12.8,"Skins and other parts of birds with their feathers or down, feathers, parts of feathers, down and articles thereof (excl. goods of heading 0505, worked quills and scapes, footwear and headgear, articles of bedding and similar furnishing of heading 9404, toys, games and sports requisites, and collectors' pieces)"
Brazil,2022,670210,12.8,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, foliage or fruit, by binding, glueing, fitting into one another or similar methods, of plastics"
Brazil,2022,670290,12.8,"Artificial flowers, foliage and fruit and parts thereof, and articles made of artificial flowers, foliage or fruit, by binding, glueing, fitting into one another or similar methods (excl. of plastics)"
Brazil,2022,670300,12.8,"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other textile materials, prepared for use in making wigs or the like (excl. natural plaits of human hair, whether or not washed and degreased, but not otherwise processed)"
Brazil,2022,670411,12.8,Complete wigs of synthetic textile materials
Brazil,2022,670419,12.8,"False beards, eyebrows and eyelashes, switches and the like, of synthetic textile materials (excl. complete wigs)"
Brazil,2022,670420,12.8,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human hair, and articles of human hair, n.e.s."
Brazil,2022,670490,12.8,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of animal hair or textile materials (excl. synthetic textile materials)"
Brazil,2022,680100,4.8,"Setts, curbstones and flagstones, of natural stone (excl. slate)"
Brazil,2022,680210,6.4,"Tiles, cubes and other processed articles of natural stone, incl. slate, for mosaics and the like, whether or not rectangular or square, the largest face of which is capable of being enclosed in a square of side of < 7 cm; artificially coloured granules, chippings and powder of natural stone, incl. slate"
Brazil,2022,680221,6.4,"Marble, travertine and alabaster articles thereof, simply cut or sawn, with a flat or even surface (excl. with a completely or partly planed, sand-dressed, coarsely or finely ground or polished surface, tiles, cubes and similar articles of subheading 6802,10, setts, curbstones and flagstones)"
Brazil,2022,680223,4.8,"Granite and articles thereof, simply cut or sawn, with a flat or even surface (excl. with a completely or partly planed, sand-dressed, coarsely or finely ground or polished surface, tiles, cubes and similar articles of subheading 6802 10 00, setts, curbstones and flagstones)"
Brazil,2022,680229,4.8,"Monumental or building stone and articles thereof, simply cut or sawn, with a flat or even surface (excl. marble, travertine, alabaster, granite and slate, those with a completely or partly planed, sand-dressed, coarsely or finely ground or polished surface, tiles, cubes and similar articles of subheading 6802 10 00, setts, curbstones and flagstones)"
Brazil,2022,680291,4.8,"Marble, travertine and alabaster, in any form (excl. tiles, cubes and similar articles of subheading 6802.10, imitation jewellery, clocks, lamps and lighting fittings and parts thereof, buttons, original sculptures and statuary, setts, curbstones and flagstones)"
Brazil,2022,680292,4.8,"Calcareous stone, in any form (excl. marble, travertine and alabaster, tiles, cubes and similar articles of subheading 6802.10, imitation jewellery, clocks, lamps and lighting fittings and parts thereof, original sculptures and statuary, setts, curbstones and flagstones)"
Brazil,2022,680293,4.8,"Granite, in any form, polished, decorated or otherwise worked (excl. tiles, cubes and similar articles of subheading 6802.10, imitation jewellery, clocks, lamps and lighting fittings and parts thereof, original sculptures and statuary, setts, curbstones and flagstones)"
Brazil,2022,680299,4.8,"Monumental or building stone, in any form, polished, decorated or otherwise worked (excl. calcareous stone, granite and slate, tiles, cubes and similar articles of subheading 6802.10, articles of fused basalt, articles of natural steatite, ceramically calcined, imitation jewellery, clocks, lamps and lighting fittings and parts thereof, original sculptures and statuary, setts, curbstones and flagstones)"
Brazil,2022,680300,4.8,"Worked slate and articles of slate or of agglomerated slate (excl. slate granules, chippings and powder, mosaic cubes and the like, slate pencils, and ready-to-use slates or boards with writing or drawing surfaces)"
Brazil,2022,680410,4.8,"Millstones and grindstones, without frameworks, for milling, grinding or pulping"
Brazil,2022,680421,4.8,"Millstones, grindstones, grinding wheels and the like, without frameworks, for sharpening, polishing, trueing or cutting, of agglomerated synthetic or natural diamond (excl. hand sharpening or polishing stones, and grinding wheels etc. specifically for dental drill engines)"
Brazil,2022,680422,4.8,"Millstones, grindstones, grinding wheels and the like, without frameworks, for sharpening, polishing, trueing or cutting, of agglomerated abrasives or ceramics (excl. of agglomerated synthetic or natural diamond, hand sharpening or polishing stones, perfumed pumice stones, and grinding wheels etc. specifically for dental drill engines)"
