hs_code,br_x_q,br_x_unit,py_m_q,py_m_unit,br_x_nt_wgt,py_m_nt_wgt,br_x_value,itic_rate,applied_tariff,adj_x_value,py_m_value,trade_gap,est_tax_loss,wgt_gap,value_ratio,wgt_ratio,density
170290,464061.0,kg,514027.0,kg,464061.0,514027.0,358844.0,1.11,16.0,399608.68,393293.09,6315.59,1010.49,-49966.0,0.98,1.11,0.89
170310,2233.0,kg,2324.0,kg,2233.0,2324.0,1327.0,1.02,16.0,1348.76,1364.99,-16.23,-2.6,-91.0,1.01,1.04,0.97
170410,1172690.0,kg,1145483.05,kg,1172690.0,1145483.05,2899408.0,1.03,20.0,3000887.28,2970477.14,30410.14,6082.03,27206.95,0.99,0.98,1.01
170490,7766572.0,kg,7757999.85,kg,7767201.0,7757999.85,14499074.0,1.03,15.33,15006541.59,15757878.4,-751336.81,-115204.98,9201.15,1.05,1.0,1.05
180500,272497.0,kg,270783.0,kg,273200.0,270783.0,1011427.0,1.06,6.0,1071303.48,996880.95,74422.53,4465.35,2417.0,0.93,0.99,0.94
180610,71597.0,kg,69363.7,kg,71559.0,69363.7,217513.0,1.05,18.0,228910.68,207764.6,21146.08,3806.29,2195.3,0.91,0.97,0.94
180620,437339.0,kg,438661.42,kg,437339.0,438661.42,1012353.0,1.05,18.0,1065400.3,1057702.6,7697.7,1385.59,-1322.42,0.99,1.0,0.99
180631,82643.0,kg,80780.34,kg,82643.0,80780.34,461689.0,1.05,20.0,485881.5,468760.88,17120.62,3424.12,1862.66,0.96,0.98,0.99
180632,602966.0,kg,601928.3,kg,602932.0,601928.3,2677591.0,1.05,6.0,2817896.77,2860848.3,-42951.53,-2577.09,1003.7,1.02,1.0,1.02
180690,3299155.0,kg,3300741.62,kg,3299155.0,3300741.62,9972547.0,1.05,6.0,10495108.46,10589100.62,-93992.16,-5639.53,-1586.62,1.01,1.0,1.01
190110,176322.0,kg,176322.0,kg,176322.0,176322.0,420538.0,1.05,14.0,441985.44,421335.54,20649.9,2890.99,0.0,0.95,1.0,0.95
190120,615821.0,kg,615222.92,kg,616086.0,615222.92,774310.0,1.05,14.0,813799.81,767463.78,46336.03,6487.04,863.08,0.94,1.0,0.94
190190,1389323.0,kg,1366973.2,kg,1389323.0,1366973.2,2670079.0,1.05,15.33,2806253.03,2611701.72,194551.31,29831.2,22349.8,0.93,0.98,0.95
190211,29673.0,kg,31591.0,kg,29673.0,31591.0,42095.0,1.04,16.0,43719.87,42195.63,1524.24,243.88,-1918.0,0.97,1.06,0.91
190219,861113.0,kg,859350.0,kg,861113.0,859350.0,664047.0,1.04,16.0,689679.21,661975.4,27703.81,4432.61,1763.0,0.96,1.0,0.96
190220,25890.0,kg,25891.3,kg,25890.0,25891.3,68748.0,1.04,16.0,71401.67,67896.26,3505.41,560.87,-1.3,0.95,1.0,0.95
190230,895800.0,kg,893841.8,kg,895564.0,893841.8,1885299.0,1.04,9.0,1958071.54,1886572.19,71499.35,6434.94,1722.2,0.96,1.0,0.97
190300,189414.0,kg,185219.0,kg,189414.0,185219.0,225086.0,1.05,16.0,235484.97,225639.22,9845.75,1575.32,4195.0,0.96,0.98,0.98
190410,2124490.0,kg,2107853.05,kg,2124371.0,2107853.05,5728317.0,1.07,2.0,6121279.55,5690651.48,430628.07,8612.56,16517.95,0.93,0.99,0.94
190420,74182.0,kg,71967.38,kg,74178.0,71967.38,297098.0,1.07,16.0,317478.92,300747.09,16731.83,2677.09,2210.62,0.95,0.97,0.98
190430,1765.0,kg,955.0,kg,1765.0,955.0,1999.0,1.07,16.0,2136.13,1036.95,1099.18,175.87,810.0,0.49,0.54,0.9
190490,52381.0,kg,46251.89,kg,52381.0,46251.89,152346.0,1.07,16.0,162796.94,135952.69,26844.25,4295.08,6129.11,0.84,0.88,0.95
190520,412364.0,kg,499085.2,kg,412364.0,499085.2,1668253.0,1.06,18.0,1772018.34,1916201.09,-144182.75,-25952.9,-86721.2,1.08,1.21,0.89
190531,9106854.0,kg,9174964.07,kg,9106599.0,9174964.07,14989103.0,1.06,18.0,15921425.21,15303446.79,617978.42,111236.11,-68365.07,0.96,1.01,0.95
190532,2848638.0,kg,2735891.21,kg,2848635.0,2735891.21,7399553.0,1.06,18.0,7859805.2,8126227.04,-266421.84,-47955.93,112743.79,1.03,0.96,1.08
190540,101100.0,kg,98549.7,kg,101100.0,98549.7,347374.0,1.06,18.0,368980.66,339783.05,29197.61,5255.57,2550.3,0.92,0.97,0.94
190590,2056035.95,kg,1996466.35,kg,2056035.95,1996466.35,4900306.0,1.06,18.0,5205105.03,4810834.77,394270.26,70968.65,59569.6,0.92,0.97,0.95
200110,283504.0,kg,269800.0,kg,286674.0,269800.0,764028.0,1.03,14.0,785726.4,731230.61,54495.79,7629.41,16874.0,0.93,0.94,0.99
200190,14647.0,kg,12465.8,kg,14647.0,12465.8,77109.0,1.03,14.0,79298.9,71563.94,7734.96,1082.89,2181.2,0.9,0.85,1.06
200210,642.0,kg,642.12,kg,642.0,642.12,5047.0,1.03,14.0,5199.42,5047.39,152.03,21.28,-0.12,0.97,1.0,0.97
200290,1012337.0,kg,961549.0,kg,1012337.0,961549.0,991099.0,1.03,14.0,1021030.19,897455.86,123574.33,17300.41,50788.0,0.88,0.95,0.93
200310,27427.0,kg,28964.1,kg,27427.0,28964.1,140223.0,1.04,14.0,146056.28,141729.0,4327.28,605.82,-1537.1,0.97,1.06,0.92
200410,1956660.0,kg,1981383.05,kg,1956660.0,1981383.05,2259436.0,1.07,14.0,2418500.29,2361387.16,57113.13,7995.84,-24723.05,0.98,1.01,0.96
200520,180482.0,kg,177567.0,kg,180531.0,177567.0,903454.0,1.07,6.0,969044.76,897415.6,71629.16,4297.75,2964.0,0.93,0.98,0.94
200540,1262262.0,kg,1247280.0,kg,1262262.0,1247280.0,1332652.0,1.07,14.0,1429402.54,1342842.27,86560.27,12118.44,14982.0,0.94,0.99,0.95
200551,8493.0,kg,8491.2,kg,8493.0,8491.2,11977.0,1.07,14.0,12846.53,11984.56,861.97,120.68,1.8,0.93,1.0,0.93
200559,70.0,kg,70.0,kg,70.0,70.0,368.0,1.07,14.0,394.72,367.5,27.22,3.81,0.0,0.93,1.0,0.93
200570,267370.0,kg,181477.0,kg,267370.0,181477.0,528334.0,1.07,14.0,566691.05,408057.09,158633.96,22208.75,85893.0,0.72,0.68,1.06
200580,2869681.0,kg,2786340.0,kg,2866660.0,2786340.0,3830719.0,1.07,14.0,4108829.2,3762158.83,346670.37,48533.85,80320.0,0.92,0.97,0.94
200600,65470.0,kg,15470.0,kg,65470.0,15470.0,106918.0,1.1,14.0,117673.95,26917.8,90756.15,12705.86,50000.0,0.23,0.24,0.97
200710,14875.0,kg,14923.9,kg,14875.0,14923.9,18004.0,1.03,14.0,18594.53,17943.44,651.09,91.15,-48.9,0.96,1.0,0.96
200799,246960.0,kg,263266.6,kg,246960.0,263266.6,492285.0,1.03,14.0,508431.95,491342.87,17089.08,2392.47,-16306.6,0.97,1.07,0.91
200811,250207.0,kg,235933.0,kg,250207.0,235933.0,614836.0,1.03,14.0,632543.28,584020.84,48522.44,6793.14,14274.0,0.92,0.94,0.98
200819,80494.0,kg,86475.3,kg,80494.0,86475.3,358443.0,1.03,14.0,368766.16,360617.64,8148.52,1140.79,-5981.3,0.98,1.07,0.91
200820,19534.0,kg,20700.0,kg,19534.0,20700.0,65185.0,1.03,14.0,67062.33,65567.4,1494.93,209.29,-1166.0,0.98,1.06,0.92
200830,552.0,kg,552.0,kg,552.0,552.0,1281.0,1.03,14.0,1317.89,1279.76,38.13,5.34,0.0,0.97,1.0,0.97
200860,4967.0,kg,4932.6,kg,4967.0,4932.6,51235.0,1.03,14.0,52710.57,51482.23,1228.34,171.97,34.4,0.98,0.99,0.98
200870,482288.0,kg,477338.0,kg,482288.0,477338.0,709172.0,1.03,14.0,729596.15,709748.58,19847.57,2778.66,4950.0,0.97,0.99,0.98
200880,4122.0,kg,4122.0,kg,4122.0,4122.0,22554.0,1.03,14.0,23203.56,22554.74,648.82,90.83,0.0,0.97,1.0,0.97
200891,8998.0,kg,5583.42,kg,8998.0,5583.42,33404.0,1.03,14.0,34366.04,22861.03,11505.01,1610.7,3414.58,0.67,0.62,1.07
200899,247348.0,kg,246626.0,kg,247347.0,246626.0,466577.0,1.03,14.0,480014.42,466565.78,13448.64,1882.81,721.0,0.97,1.0,0.97
200911,162270.0,kg,162270.0,kg,162270.0,162270.0,392117.0,1.05,14.0,411879.7,392118.35,19761.35,2766.59,0.0,0.95,1.0,0.95
200912,282501.0,kg,283044.0,kg,282502.0,283044.0,304816.0,1.05,14.0,320178.73,304996.23,15182.5,2125.55,-542.0,0.95,1.0,0.95
200919,215256.0,kg,231308.0,kg,215256.0,231308.0,184024.0,1.05,14.0,193298.81,198075.59,-4776.78,-668.75,-16052.0,1.02,1.07,0.95
200931,8192.0,kg,8192.54,kg,8192.0,8192.54,4802.0,1.05,14.0,5044.02,4814.69,229.33,32.11,-0.54,0.95,1.0,0.95
200941,942.0,kg,850.18,kg,942.0,850.18,1049.0,1.05,14.0,1101.87,931.45,170.42,23.86,91.82,0.85,0.9,0.94
200961,269523.0,kg,306098.0,kg,269523.0,306098.0,300368.0,1.05,14.0,315506.55,357034.9,-41528.35,-5813.97,-36575.0,1.13,1.14,1.0
200969,49564.0,kg,49561.0,kg,49564.0,49561.0,66454.0,1.05,14.0,69803.28,66536.86,3266.42,457.3,3.0,0.95,1.0,0.95
200971,9186.0,kg,9854.02,kg,9186.0,9854.02,11734.0,1.05,14.0,12325.39,11730.01,595.38,83.35,-668.02,0.95,1.07,0.89
200979,10750.0,kg,10750.0,kg,10750.0,10750.0,17394.0,1.05,0.0,18270.66,17393.55,877.11,0.0,0.0,0.95,1.0,0.95
200990,41733.0,kg,45910.4,kg,41733.0,45910.4,36094.0,1.05,14.0,37913.14,39862.12,-1948.98,-272.86,-4177.4,1.05,1.1,0.96
210111,558322.0,kg,570701.26,kg,567787.0,570701.26,6293804.0,1.06,16.0,6662620.91,6451094.43,211526.48,33844.24,-2914.26,0.97,1.01,0.96
210112,137796.0,kg,139307.0,kg,138326.0,139307.0,1560057.0,1.06,16.0,1651476.34,1606837.12,44639.22,7142.28,-981.0,0.97,1.01,0.97
210210,146258.32,kg,129926.0,kg,146258.32,129926.0,997417.0,1.03,8.0,1028735.89,841861.51,186874.38,14949.95,16332.32,0.82,0.89,0.92
210220,221050.0,kg,236965.0,kg,221050.0,236965.0,264367.0,1.03,14.0,272668.12,283515.44,-10847.32,-1518.62,-15915.0,1.04,1.07,0.97
210230,32830.0,kg,32913.9,kg,32830.0,32913.9,86216.0,1.03,14.0,88923.18,114449.83,-25526.65,-3573.73,-83.9,1.29,1.0,1.28
210310,94678.0,kg,126209.8,kg,94678.0,126209.8,113050.0,1.07,17.0,121121.77,126073.22,-4951.45,-841.75,-31531.8,1.04,1.33,0.78
210320,1855863.0,kg,1813169.4,kg,1855863.0,1813169.4,1800146.0,1.07,17.0,1928676.42,1844524.05,84152.37,14305.9,42693.6,0.96,0.98,0.98
210330,395810.0,kg,401447.12,kg,395810.0,401447.12,382365.0,1.07,16.67,409665.86,395290.82,14375.04,2395.84,-5637.12,0.96,1.01,0.95
210390,1419481.0,kg,1415858.5,kg,1419451.0,1415858.5,2512701.0,1.07,17.0,2692107.85,2527914.0,164193.85,27912.95,3592.5,0.94,1.0,0.94
210410,111571.0,kg,136025.82,kg,111232.0,136025.82,257047.0,1.07,17.0,276274.12,257437.07,18837.05,3202.3,-24793.82,0.93,1.22,0.76
210420,755.0,kg,620.0,kg,755.0,620.0,13253.0,1.07,16.0,14244.32,11085.83,3158.49,505.36,135.0,0.78,0.82,0.95
210500,531626.0,kg,511909.0,kg,531626.0,511909.0,1259340.0,1.14,17.0,1432373.32,1256418.12,175955.2,29912.38,19717.0,0.88,0.96,0.91
210610,712308.0,kg,710454.32,kg,712308.0,710454.32,1270800.0,1.02,14.0,1301807.52,1271090.81,30716.71,4300.34,1853.68,0.98,1.0,0.98
210690,7276033.0,kg,7132973.64,kg,7276033.0,7132973.64,34298883.0,1.02,12.89,35135775.75,38868760.35,-3732984.6,-481140.24,143059.36,1.11,0.98,1.13
220110,19803.0,square_meters,20340.0,liters,20342.0,20340.0,5367.0,1.03,20.0,5521.57,5313.81,207.76,41.55,2.0,0.96,1.0,0.96
220190,185.0,square_meters,8.76,liters,183.0,8.76,1086.0,1.03,20.0,1117.28,40.0,1077.28,215.46,174.24,0.04,0.05,0.75
220210,20696547.0,square_meters,20846309.9,liters,21545766.0,20846309.9,6506920.0,1.07,20.0,6931171.18,6388509.62,542661.56,108532.31,699456.1,0.92,0.97,0.95
220300,138173453.0,square_meters,142180000.0,liters,140965389.0,142180000.0,91651667.0,1.04,20.0,95336064.01,92948865.79,2387198.22,477439.64,-1214611.0,0.97,1.01,0.97
220410,64423.0,square_meters,62763.4,liters,64662.0,62763.4,192975.0,1.07,19.0,206328.87,191526.98,14801.89,2812.36,1898.6,0.93,0.97,0.96
220421,3722686.0,square_meters,3696010.0,liters,3780375.0,3696010.0,5517112.0,1.07,18.0,5898896.15,5355101.67,543794.48,97883.01,84365.0,0.91,0.98,0.93
220430,2218.0,square_meters,2217.6,liters,2218.0,2217.6,3528.0,1.07,20.0,3772.14,3528.0,244.14,48.83,0.4,0.94,1.0,0.94
220510,17027.0,square_meters,15356.1,liters,17826.0,15356.1,51569.0,1.04,20.0,53734.9,45686.11,8048.79,1609.76,2469.9,0.85,0.86,0.99
220600,3843908.0,square_meters,3997365.0,liters,4371594.0,3997365.0,4343411.0,1.03,20.0,4458077.05,3964083.91,493993.14,98798.63,374229.0,0.89,0.91,0.97
220710,13.0,square_meters,1519.6,liters,16.0,15.47,1523.0,1.07,20.0,1634.48,1523.29,111.19,22.24,0.53,0.93,0.97,0.96
220720,0.0,NR,127.76,liters,0.0,3.43,0.0,1.07,15.0,0.0,21.7,-21.7,-3.26,-3.43,NXR,NXR,
220820,756.0,square_meters,820.03,liters,481.0,758.53,1359.0,1.06,20.0,1437.01,1373.95,63.06,12.61,-277.53,0.96,1.58,0.61
220830,7505.0,square_meters,10656.92,liters,10936.0,9857.65,36970.0,1.06,16.67,39092.08,24905.45,14186.63,2364.44,1078.35,0.64,0.9,0.71
220840,1556475.0,square_meters,1519772.97,liters,1610243.0,1405790.0,1954202.0,1.06,20.0,2066373.19,1718540.71,347832.48,69566.5,204453.0,0.83,0.87,0.95
220850,64845.0,square_meters,62138.38,liters,63692.0,57478.0,146644.0,1.06,20.0,155061.37,139893.62,15167.75,3033.55,6214.0,0.9,0.9,1.0
220860,300563.0,square_meters,284296.22,liters,299684.0,262974.0,804802.0,1.06,18.0,850997.63,525460.07,325537.56,58596.76,36710.0,0.62,0.88,0.7
220870,49100.0,square_meters,58031.89,liters,56711.0,53679.5,133187.0,1.06,18.0,140831.93,119327.33,21504.6,3870.83,3031.5,0.85,0.95,0.9
220890,1482245.0,square_meters,2429221.62,liters,1505345.0,2247030.0,2100854.0,1.06,20.0,2221443.02,3090907.36,-869464.34,-173892.87,-741685.0,1.39,1.49,0.93
220900,677474.41,square_meters,179028.08,liters,675961.0,667892.0,299468.0,1.1,20.0,330313.2,299548.77,30764.43,6152.89,8069.0,0.91,0.99,0.92
230110,3139204.0,kg,3238712.0,kg,3139204.0,3238712.0,1625813.0,1.01,6.0,1643046.62,1695108.84,-52062.22,-3123.73,-99508.0,1.03,1.03,1.0
230210,3515000.0,kg,543503.0,kg,3515000.0,543503.0,1131452.0,1.06,6.0,1204317.51,523316.99,681000.52,40860.03,2971497.0,0.43,0.15,2.81
230230,84518.0,kg,84500.0,kg,84518.0,84500.0,17755.0,1.06,6.0,18898.42,17745.0,1153.42,69.21,18.0,0.94,1.0,0.94
230310,700710.0,kg,700710.0,kg,700710.0,700710.0,154791.0,1.09,6.0,168660.27,154790.1,13870.17,832.21,0.0,0.92,1.0,0.92
230910,4147733.0,kg,4101490.0,kg,4147733.0,4101490.0,4221716.0,1.06,14.0,4493594.51,4061832.97,431761.54,60446.62,46243.0,0.9,0.99,0.91
230990,45446256.73,kg,44273910.75,kg,45446300.73,44273910.75,47784294.0,1.06,5.14,50861602.53,46110662.71,4750939.82,244334.05,1172389.98,0.91,0.97,0.93
240120,10159700.0,kg,10307000.0,kg,10159700.0,10307000.0,63128573.0,1.03,10.6,65325447.34,64136337.76,1189109.58,126045.62,-147300.0,0.98,1.01,0.97
240130,2657550.0,kg,2693550.0,kg,2657550.0,2693550.0,2415454.0,1.03,14.0,2499511.8,2418344.47,81167.33,11363.43,-36000.0,0.97,1.01,0.95
240210,85.0,kg,85.31,kg,85.0,85.31,20485.0,1.04,20.0,21386.34,20485.0,901.34,180.27,-0.31,0.96,1.0,0.95
240220,903031.0,kg,921767.8,kg,903031.0,921767.8,8647999.0,1.04,20.0,9028510.96,9512095.81,-483584.85,-96716.97,-18736.8,1.05,1.02,1.03
250100,1174258.06,kg,1169160.0,kg,1174258.06,1169160.0,241186.0,1.16,4.0,279968.71,237324.59,42644.12,1705.76,5098.06,0.85,1.0,0.85
250300,5502850.0,kg,5770850.0,kg,5502850.0,5770850.0,2497676.0,1.13,0.0,2814880.85,2609955.81,204925.04,0.0,-268000.0,0.93,1.05,0.88
250410,527510.0,kg,528566.0,kg,527510.0,528566.0,929247.0,1.06,4.0,986674.46,930272.91,56401.55,2256.06,-1056.0,0.94,1.0,0.94
250490,1952.0,kg,4470.77,kg,1952.0,4470.77,12976.0,1.06,4.0,13777.92,15931.22,-2153.3,-86.13,-2518.77,1.16,2.29,0.5
250510,549151.0,kg,499062.0,kg,549151.0,499062.0,98515.0,1.11,4.0,109588.09,96362.19,13225.9,529.04,50089.0,0.88,0.91,0.97
250590,537104.0,kg,527634.36,kg,537104.0,527634.36,74952.0,1.11,4.0,83376.6,76961.91,6414.69,256.59,9469.64,0.92,0.98,0.94
250610,376.0,kg,2927.08,kg,376.0,2927.08,360.0,1.06,4.0,381.89,3061.54,-2679.65,-107.19,-2551.08,8.02,7.78,1.03
250700,134144.0,kg,104532.0,kg,134144.0,104532.0,76724.0,1.06,4.0,81572.96,53359.96,28213.0,1128.52,29612.0,0.65,0.78,0.84
250810,468875.0,kg,461787.0,kg,468873.0,461787.0,180938.0,1.05,4.0,189116.4,169418.07,19698.33,787.93,7086.0,0.9,0.98,0.91
250830,254002.0,kg,238072.0,kg,254002.0,238072.0,37646.0,1.05,4.0,39347.6,36365.74,2981.86,119.27,15930.0,0.92,0.94,0.99
250840,69188.0,kg,58470.4,kg,69188.0,58470.4,45760.0,1.05,4.0,47828.35,32853.28,14975.07,599.0,10717.6,0.69,0.85,0.81
251020,478000.0,kg,606000.0,kg,478000.0,606000.0,58122.0,1.07,0.0,62167.29,69711.47,-7544.18,-0.0,-128000.0,1.12,1.27,0.88
251110,11400.0,kg,5640.0,kg,11400.0,5640.0,12142.0,1.13,4.0,13771.46,11388.8,2382.66,95.31,5760.0,0.83,0.49,1.67
251120,44250.0,kg,44250.0,kg,44250.0,44250.0,24240.0,1.13,4.0,27493.01,23420.0,4073.01,162.92,0.0,0.85,1.0,0.85
251200,380926.0,kg,185922.0,kg,380926.0,185922.0,676065.0,1.05,4.0,712302.08,225604.79,486697.29,19467.89,195004.0,0.32,0.49,0.65
251320,52.0,kg,274.37,kg,52.0,274.37,140.0,1.05,4.0,146.52,139.3,7.22,0.29,-222.37,0.95,5.28,0.18
251512,2156.0,kg,2243.93,kg,2156.0,2243.93,3679.0,1.02,6.0,3754.05,4019.36,-265.31,-15.92,-87.93,1.07,1.04,1.03
251612,45877.13,kg,36989.9,kg,45877.13,36989.9,15141.0,1.02,6.0,15419.59,12878.77,2540.82,152.45,8887.23,0.84,0.81,1.04
251690,18012.0,kg,18012.4,kg,18012.0,18012.4,5881.0,1.02,4.0,5989.21,5881.0,108.21,4.33,-0.4,0.98,1.0,0.98
251710,39340.0,kg,9710.0,kg,39340.0,9710.0,4023.0,1.04,4.0,4167.02,5796.63,-1629.61,-65.18,29630.0,1.39,0.25,5.64
251741,12195.0,kg,35474.7,kg,12195.0,35474.7,2407.0,1.04,4.0,2493.17,9407.35,-6914.18,-276.57,-23279.7,3.77,2.91,1.3
251749,215095.0,kg,134958.0,kg,214848.0,134958.0,32633.0,1.04,4.0,33801.26,28952.43,4848.83,193.95,79890.0,0.86,0.63,1.36
251810,172373792.0,kg,174462000.0,kg,172373792.0,174462000.0,4758636.0,1.13,4.0,5387727.68,4685759.25,701968.43,28078.74,-2088208.0,0.87,1.01,0.86
251820,5741410.0,kg,5781451.83,kg,5741410.0,5781451.83,617613.0,1.13,4.0,699261.44,620026.07,79235.37,3169.41,-40041.83,0.89,1.01,0.88
251990,1131657.0,kg,1118662.0,kg,1131657.0,1118662.0,472065.0,1.14,4.0,536549.08,454127.99,82421.09,3296.84,12995.0,0.85,0.99,0.86
252010,0.0,NR,58596000.0,kg,0.0,58596000.0,0.0,1.19,4.0,0.0,1579697.66,-1579697.66,-63187.91,-58596000.0,NXR,NXR,
252020,63703675.0,kg,3619110.0,kg,63703771.0,3619110.0,1807363.0,1.19,4.0,2152930.81,163390.14,1989540.67,79581.63,60084661.0,0.08,0.06,1.34
252210,1153450.0,kg,1870550.0,kg,1153450.0,1870550.0,158476.0,1.18,4.0,187191.85,223510.6,-36318.75,-1452.75,-717100.0,1.19,1.62,0.74
252220,6220921.0,kg,6123320.0,kg,6217721.0,6123320.0,601837.0,1.18,4.0,710889.86,692104.28,18785.58,751.42,94401.0,0.97,0.98,0.99
252230,1057485.0,kg,278990.0,kg,1057505.0,278990.0,67885.0,1.18,4.0,80185.76,33815.32,46370.44,1854.82,778515.0,0.42,0.26,1.6
252321,60000.0,kg,60000.0,kg,60000.0,60000.0,22470.0,1.19,4.0,26811.2,22470.0,4341.2,173.65,0.0,0.84,1.0,0.84
252329,205494030.0,kg,217082000.0,kg,205494030.0,217082000.0,14634580.0,1.19,4.0,17461980.86,15478013.31,1983967.55,79358.7,-11587970.0,0.89,1.06,0.84
252510,2235.45,kg,910.71,kg,2235.45,910.71,2111.0,1.02,4.0,2157.86,2354.75,-196.89,-7.88,1324.74,1.09,0.41,2.68
252520,288982.0,kg,258750.0,kg,288982.0,258750.0,16670.0,1.02,4.0,17040.07,14244.49,2795.58,111.82,30232.0,0.84,0.9,0.93
252530,150000.0,kg,180000.0,kg,150000.0,180000.0,8580.0,1.02,4.0,8770.48,10132.29,-1361.81,-54.47,-30000.0,1.16,1.2,0.96
252610,0.0,NR,4.0,kg,0.0,4.0,0.0,1.26,4.0,0.0,58.37,-58.37,-2.33,-4.0,NXR,NXR,
252620,846051.0,kg,843500.0,kg,846051.0,843500.0,284144.0,1.26,4.0,356657.55,288999.75,67657.8,2706.31,2551.0,0.81,1.0,0.81
253010,1004.0,kg,1004.0,kg,1004.0,1004.0,1612.0,1.07,4.0,1729.68,1612.37,117.31,4.69,0.0,0.93,1.0,0.93
253090,2359706.0,kg,2365600.0,kg,2359402.0,2365600.0,372101.0,1.07,4.0,399264.37,375574.5,23689.87,947.59,-6198.0,0.94,1.0,0.94
260600,2159290.0,kg,1500000.0,kg,2159290.0,1500000.0,37539.0,1.2,2.0,45174.43,28093.96,17080.47,341.61,659290.0,0.62,0.69,0.9
261800,90000.0,kg,90000.0,kg,90000.0,90000.0,19.0,1.06,4.0,20.1,18.75,1.35,0.05,0.0,0.93,1.0,0.93
262019,0.0,NR,10744000.0,kg,0.0,10744000.0,0.0,1.02,4.0,0.0,280955.6,-280955.6,-11238.22,-10744000.0,NXR,NXR,
270112,2500.0,kg,2500.0,kg,2500.0,2500.0,2355.0,1.12,0.0,2648.43,2359.6,288.83,0.0,0.0,0.89,1.0,0.89
270119,0.0,NR,80.0,kg,0.0,80.0,0.0,1.12,0.0,0.0,445.17,-445.17,-0.0,-80.0,NXR,NXR,
270400,3090.0,kg,3090.0,kg,3090.0,3090.0,3180.0,1.18,0.0,3751.76,3168.75,583.01,0.0,0.0,0.84,1.0,0.84
270730,25.0,kg,24.54,kg,25.0,24.54,366.0,1.09,0.0,399.31,366.2,33.11,0.0,0.46,0.92,0.98,0.93
270750,492370.0,kg,492392.49,kg,492370.0,492392.49,580070.0,1.09,2.0,632856.37,580132.19,52724.18,1054.48,-22.49,0.92,1.0,0.92
270799,2334.0,kg,822.25,kg,1581.0,822.25,14235.0,1.09,0.0,15530.38,8684.84,6845.54,0.0,758.75,0.56,0.52,1.08
270810,0.0,NR,200.0,kg,0.0,200.0,0.0,1.02,0.0,0.0,395.43,-395.43,-0.0,-200.0,NXR,NXR,
270900,0.0,NR,202.52,kg,0.0,202.52,0.0,1.07,0.0,0.0,999.6,-999.6,-0.0,-202.52,NXR,NXR,
271019,30345433.0,kg,35762045.53,kg,30349914.0,35762045.53,63235626.0,1.09,0.83,68977420.84,70081263.96,-1103843.12,-9198.69,-5412131.53,1.02,1.18,0.86
271099,28291.0,kg,28851.6,kg,28291.0,28851.6,45160.0,1.09,0.0,49260.53,50088.09,-827.56,-0.0,-560.6,1.02,1.02,1.0
271113,942.0,kg,250231.0,kg,942.0,250231.0,3620.0,1.18,0.0,4273.77,97160.52,-92886.75,-0.0,-249289.0,22.73,265.64,0.09
271114,432.0,kg,432.0,kg,432.0,432.0,3974.0,1.18,0.0,4691.7,4190.4,501.3,0.0,0.0,0.89,1.0,0.89
271119,0.0,NR,93904.8,kg,0.0,93904.8,0.0,1.18,0.0,0.0,42496.06,-42496.06,-0.0,-93904.8,NXR,NXR,
271129,20.0,kg,19.93,kg,20.0,19.93,228.0,1.18,0.0,269.18,228.3,40.88,0.0,0.07,0.85,1.0,0.85
271210,13650.0,kg,18208.0,kg,13650.0,18208.0,41895.0,1.09,4.0,45799.61,61337.81,-15538.2,-621.53,-4558.0,1.34,1.33,1.0
271220,147271.0,kg,142511.0,kg,147271.0,142511.0,311865.0,1.09,4.0,340930.82,319846.0,21084.82,843.39,4760.0,0.94,0.97,0.97
271290,157510.0,kg,169436.0,kg,157510.0,169436.0,285871.0,1.09,4.0,312514.18,311591.34,922.84,36.91,-11926.0,1.0,1.08,0.93
271311,29999970.0,kg,29400000.0,kg,29999970.0,29400000.0,7816445.0,1.15,0.0,8968588.99,10291113.8,-1322524.81,-0.0,599970.0,1.15,0.98,1.17
271320,21581333.0,kg,21001500.0,kg,21581333.0,21001500.0,13622704.0,1.15,0.0,15630690.57,13244035.9,2386654.67,0.0,579833.0,0.85,0.97,0.87
271490,6562.0,kg,1177.77,kg,6562.0,1177.77,14470.0,1.13,0.0,16304.8,8749.16,7555.64,0.0,5384.23,0.54,0.18,2.99
271500,6273948.0,kg,6040320.0,kg,6273948.0,6040320.0,5064800.0,1.11,0.0,5600655.84,4876902.97,723752.87,0.0,233628.0,0.87,0.96,0.9
280120,1088.0,kg,982.6,kg,1088.0,982.6,5730.0,1.06,2.0,6097.87,5207.66,890.21,17.8,105.4,0.85,0.9,0.95
280300,437389.0,kg,676976.25,kg,437389.0,676976.25,407607.0,1.07,6.0,436873.18,476673.75,-39800.57,-2388.03,-239587.25,1.09,1.55,0.7
280410,832.0,units,0.0,NR,70.0,157.92,2815.0,1.14,6.0,3215.86,2746.4,469.46,28.17,-87.92,0.85,2.26,0.38
280421,145298.0,units,119438.27,cubic_meters,240565.0,240593.0,82632.0,1.14,6.0,94398.8,81231.46,13167.34,790.04,-28.0,0.86,1.0,0.86
280429,3175.0,units,0.0,NR,1146.0,1036.26,87639.0,1.14,2.0,100118.79,60092.72,40026.07,800.52,109.74,0.6,0.9,0.66
280430,1491.0,units,0.0,NR,927.0,852.8,26409.0,1.14,6.0,30169.64,24057.58,6112.06,366.72,74.2,0.8,0.92,0.87
