reporter,hs_code,bound_tariff,commodity
Brazil,590900,35.0,"Textile hosepiping and similar textile tubing, whether or not impregnated or coated, with or without lining, armour or accessories of other materials"
Brazil,591000,35.0,"Transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material (excl. those of a thickness of < 3 mm and of indeterminate length or cut to length only, plus those impregnated, coated, covered or laminated with rubber or made of yarn or cord impregnated or coated with rubber)"
Brazil,591110,35.0,"Textile fabrics, felt and felt-lined woven fabrics, coated, covered or laminated with rubber, leather or other material, of a kind used for card clothing, and similar fabrics of a kind used for other technical purposes, incl. narrow fabrics made of velvet impregnated with rubber, for covering weaving spindles ""weaving beams"""
Brazil,591120,25.0,"Bolting cloth, whether or not made-up"
Brazil,591131,35.0,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, e.g. for paper pulp or asbestos-cement, weighing < 650 g/m²"
Brazil,591132,32.5,"Textile fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, e.g. for paper pulp or asbestos-cement, weighing >= 650 g/m²"
Brazil,591140,30.0,"Straining cloth of a kind used in oil presses or for similar technical purposes, incl. that of human hair"
Brazil,591190,35.0,"Textile products and articles, for technical purposes, specified in Note 7 to chapter 59, n.e.s."
Brazil,600110,35.0,"""Long pile"" fabrics, knitted or crocheted"
Brazil,600121,35.0,"Looped pile fabrics of cotton, knitted or crocheted"
Brazil,600122,35.0,"Looped pile fabrics of man-made fibres, knitted or crocheted"
Brazil,600129,35.0,"Looped pile fabrics, knitted or crocheted (excl. of cotton or man-made fibres)"
Brazil,600191,35.0,"Pile fabrics of cotton, knitted or crocheted (excl. ""long pile"" fabrics)"
Brazil,600192,35.0,"Pile fabrics of man-made fibres, knitted or crocheted (excl. ""long pile"" fabrics)"
Brazil,600199,35.0,"Pile fabrics, knitted or crocheted (excl. cotton or man-made fibres and ""long pile"" fabrics)"
Brazil,600240,35.0,"Knitted or crocheted fabrics, of a width of <= 30 cm, containing >= 5% by weight elastomeric yarn (excl. containing rubber thread, pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600290,35.0,"Knitted or crocheted fabrics, of a width of <= 30 cm, containing >= 5% by weight elastomeric yarn and rubber thread or rubber thread only (excl. pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600310,35.0,"Knitted or crocheted fabrics of wool or fine animal hair, of a width of <= 30 cm (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600320,35.0,"Knitted or crocheted fabrics of cotton, of a width of <= 30 cm (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600330,35.0,"Knitted or crocheted fabrics of synthetic fibres, of a width of <= 30 cm (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600340,35.0,"Knitted or crocheted fabrics of artificial fibres, of a width of <= 30 cm (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600390,35.0,"Knitted or crocheted fabrics of a width of <= 30 cm (excl. of cotton, artificial fibres, wool or fine animal hair, those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600410,35.0,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric yarn (excl. containing rubber thread, pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600490,35.0,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric yarn and rubber thread or rubber thread only (excl. pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600510,35.0,"Warp knit fabrics ""incl. those made on galloon knitting machines"", of a width of > 30 cm, of wool or fine animal hair  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600521,35.0,"Unbleached or bleached cotton warp knit fabrics ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600522,35.0,"Dyed cotton warp knit fabrics ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600523,35.0,"Cotton warp knit fabrics of yarns of different colours ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600524,35.0,"Printed cotton warp knit fabrics ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600531,35.0,"Unbleached or bleached warp knit fabrics of synthetic fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600532,35.0,"Dyed warp knit fabrics of synthetic fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600533,35.0,"Warp knit fabrics of synthetic fibres, of yarns of different colours ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600534,35.0,"Printed warp knit fabrics of synthetic fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600541,35.0,"Unbleached or bleached warp knit fabrics of artificial fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600542,35.0,"Dyed warp knit fabrics of artificial fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600543,35.0,"Warp knit fabrics of artificial fibres, of yarns of different colours ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600544,35.0,"Printed warp knit fabrics of artificial fibres ""incl. those made on galloon knitting machines"", of a width of > 30 cm  (excl. those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
Brazil,600590,35.0,"Warp knit fabrics ""incl. those made on galloon knitting machines"", of a width of > 30 cm (excl. of cotton, artificial fibres, wool or fine animal hair, those containing by weight >= 5% of elastomeric yarn or  rubber thread, and pile fabrics, incl. ""long pile"", looped pile fabrics, labels, badges and similar articles, and knitted or crocheted fabrics, impregnated, coated, covered or laminated)"
